episode,reward,shortage,wastage,epsilon
430,-1486.0,1486.0,0.0,0.11585765144771248
431,-1424.4097222222222,1424.4097222222222,0.0,0.11527836319047392
432,-1419.9583333333337,1419.9583333333337,0.0,0.11470197137452155
433,-1431.0555555555554,1431.0555555555554,0.0,0.11412846151764894
434,-1579.5818378660415,1579.5818378660415,0.0,0.1135578192100607
435,-1614.25,1614.25,0.0,0.11299003011401039
436,-1402.694444444445,1402.694444444445,0.0,0.11242507996344034
437,-1480.0000000000007,1480.0000000000007,0.0,0.11186295456362313
438,-1363.8769108720671,1363.8769108720671,0.0,0.11130363979080501
439,-1448.0,1448.0,0.0,0.11074712159185099
440,-1451.4166666666665,1450.4166666666665,1.0,0.11019338598389174
441,-1296.5455729166667,1294.5455729166667,2.0,0.10964241905397228
442,-1467.0,1467.0,0.0,0.10909420695870241
443,-1354.0246953768,1354.0246953768,0.0,0.1085487359239089
444,-1437.401041666667,1437.401041666667,0.0,0.10800599224428936
445,-1331.2812499999995,1331.2812499999995,0.0,0.10746596228306791
446,-1424.104654947917,1424.104654947917,0.0,0.10692863247165257
447,-1278.6720593615814,1278.6720593615814,0.0,0.1063939893092943
448,-1281.5533625284831,1281.5533625284831,0.0,0.10586201936274783
449,-1278.0000000000002,1278.0000000000002,0.0,0.10533270926593409
450,-1681.0260416666665,1681.0260416666665,0.0,0.10480604571960442
451,-1258.9999999999995,1258.9999999999995,0.0,0.1042820154910064
452,-1257.5,1257.5,0.0,0.10376060541355137
453,-1558.3828125,1558.3828125,0.0,0.1032418023864836
454,-1482.9999999999998,1482.9999999999998,0.0,0.10272559337455119
455,-1442.555421405368,1442.555421405368,0.0,0.10221196540767843
456,-1498.0,1498.0,0.0,0.10170090558064004
457,-1490.6730143229167,1490.6730143229167,0.0,0.10119240105273684
458,-1380.1389973958337,1380.1389973958337,0.0,0.10068643904747315
459,-1375.4794921875,1375.4794921875,0.0,0.10018300685223579
460,-1243.0092592592591,1243.0092592592591,0.0,0.0996820918179746
461,-1451.8541666666665,1451.8541666666665,0.0,0.09918368135888474
462,-1445.810546875,1445.810546875,0.0,0.09868776295209031
463,-1606.9375,1606.9375,0.0,0.09819432413732986
464,-1508.5,1508.5,0.0,0.09770335251664321
465,-1480.966796875,1480.966796875,0.0,0.09721483575406
466,-1684.9085648148148,1684.9085648148148,0.0,0.09672876157528969
467,-1480.4853197350915,1480.4853197350915,0.0,0.09624511776741324
468,-1606.375,1604.375,2.0,0.09576389217857617
469,-1484.0082705925977,1484.0082705925977,0.0,0.09528507271768329
470,-1450.8565840131691,1450.8565840131691,0.0,0.09480864735409487
471,-1645.9287109375,1645.9287109375,0.0,0.0943346041173244
472,-1508.0625,1508.0625,0.0,0.09386293109673778
473,-1359.7760416666665,1359.7760416666665,0.0,0.09339361644125409
474,-1332.1992633086113,1332.1992633086113,0.0,0.09292664835904782
475,-1373.125,1373.125,0.0,0.09246201511725258
476,-1647.0727539062498,1637.0727539062498,10.0,0.09199970504166631
477,-1511.6442828066645,1511.6442828066645,0.0,0.09153970651645797
478,-1354.7802734374998,1354.7802734374998,0.0,0.09108200798387568
479,-1554.0597966512046,1554.0597966512046,0.0,0.0906265979439563
480,-1546.666146705181,1546.666146705181,0.0,0.09017346495423652
481,-1376.8467068142363,1376.8467068142363,0.0,0.08972259762946533
482,-1269.5,1269.5,0.0,0.089273984641318
483,-1359.7368164062502,1359.7368164062502,0.0,0.0888276147181114
484,-1392.2735474083481,1392.2735474083481,0.0,0.08838347664452084
485,-1514.4999999999998,1514.4999999999998,0.0,0.08794155926129824
486,-1488.25,1488.25,0.0,0.08750185146499175
487,-1413.0578703703702,1413.0578703703702,0.0,0.08706434220766679
488,-1439.6718207597733,1439.6718207597733,0.0,0.08662902049662846
489,-1504.8333333333333,1502.8333333333333,2.0,0.08619587539414532
490,-1536.9918506763602,1536.9918506763602,0.0,0.08576489601717459
491,-1468.916666666667,1468.916666666667,0.0,0.08533607153708872
492,-1572.5833333333337,1572.5833333333337,0.0,0.08490939117940327
493,-1557.0959656850137,1557.0959656850137,0.0,0.08448484422350626
494,-1535.5000000000002,1535.5000000000002,0.0,0.08406242000238873
495,-1444.7499999999998,1444.7499999999998,0.0,0.08364210790237678
496,-1511.768229166667,1511.768229166667,0.0,0.0832238973628649
497,-1541.5740740740744,1541.5740740740744,0.0,0.08280777787605056
498,-1575.321658546726,1575.321658546726,0.0,0.08239373898667031
499,-1556.8628472222222,1556.8628472222222,0.0,0.08198177029173696
500,-1252.1695098876955,1252.1695098876955,0.0,0.08157186144027828
501,-1515.1308593749995,1515.1308593749995,0.0,0.0811640021330769
502,-1437.489470539372,1437.489470539372,0.0,0.08075818212241151
503,-1315.7366824746132,1315.7366824746132,0.0,0.08035439121179945
504,-1540.0833333333335,1540.0833333333335,0.0,0.07995261925574046
505,-1518.3970122160742,1518.3970122160742,0.0,0.07955285615946175
506,-1500.5839843749998,1500.5839843749998,0.0,0.07915509187866444
507,-1434.2981770833323,1428.2981770833323,6.0,0.07875931641927113
508,-1402.4423326180163,1402.4423326180163,0.0,0.07836551983717477
509,-1299.2266846753603,1299.2266846753603,0.0,0.07797369223798889
510,-1594.8333333333333,1594.8333333333333,0.0,0.07758382377679894
511,-1538.4588603278,1538.4588603278,0.0,0.07719590465791494
512,-1400.31536187066,1400.31536187066,0.0,0.07680992513462537
513,-1356.729166666667,1356.729166666667,0.0,0.07642587550895225
514,-1613.6906356811523,1613.6906356811523,0.0,0.07604374613140748
515,-1381.7500000000002,1381.7500000000002,0.0,0.07566352740075044
516,-1507.9101562499998,1507.9101562499998,0.0,0.07528520976374668
517,-1487.6953545856622,1487.6953545856622,0.0,0.07490878371492794
518,-1265.7786458333326,1265.7786458333326,0.0,0.0745342397963533
519,-1207.75,1207.75,0.0,0.07416156859737154
520,-1468.0,1468.0,0.0,0.07379076075438468
521,-1468.625,1468.625,0.0,0.07342180695061275
522,-1195.0,1195.0,0.0,0.07305469791585968
523,-1551.0,1551.0,0.0,0.07268942442628039
524,-1551.5142517089841,1551.5142517089841,0.0,0.07232597730414898
525,-1354.1710748672485,1354.1710748672485,0.0,0.07196434741762824
526,-1426.3463541666667,1426.3463541666667,0.0,0.0716045256805401
527,-1375.0208333333337,1375.0208333333337,0.0,0.0712465030521374
528,-1254.2500000000002,1254.2500000000002,0.0,0.0708902705368767
529,-1433.994539154901,1433.994539154901,0.0,0.07053581918419231
530,-1436.25,1436.25,0.0,0.07018314008827135
531,-1317.8280029296882,1317.8280029296882,0.0,0.06983222438783
532,-1547.2222222222222,1547.2222222222222,0.0,0.06948306326589085
533,-1613.5404288523482,1613.5404288523482,0.0,0.0691356479495614
534,-1535.0,1535.0,0.0,0.06878996970981359
535,-1564.3396855901785,1564.3396855901785,0.0,0.06844601986126451
536,-1348.246076135447,1348.246076135447,0.0,0.06810378976195819
537,-1390.2861328124998,1390.2861328124998,0.0,0.0677632708131484
538,-1428.2509765625,1428.2509765625,0.0,0.06742445445908266
539,-1383.375,1383.375,0.0,0.06708733218678724
540,-1456.5,1447.5,9.0,0.0667518955258533
541,-1613.0,1613.0,0.0,0.06641813604822402
542,-1495.0342407226558,1495.0342407226558,0.0,0.0660860453679829
543,-1599.661458333333,1599.661458333333,0.0,0.06575561514114299
544,-1379.1043438381616,1379.1043438381616,0.0,0.06542683706543727
545,-1503.2812499999998,1503.2812499999998,0.0,0.06509970288011008
546,-1520.5703124999995,1520.5703124999995,0.0,0.06477420436570952
547,-1394.2499999999998,1394.2499999999998,0.0,0.06445033334388098
548,-1444.6843605041502,1444.6843605041502,0.0,0.06412808167716157
549,-1303.416666666667,1303.416666666667,0.0,0.06380744126877576
550,-1539.9999999999998,1539.9999999999998,0.0,0.06348840406243188
551,-1248.75,1248.75,0.0,0.06317096204211972
552,-1414.9670138888891,1414.9670138888891,0.0,0.06285510723190912
553,-1448.1963161892359,1448.1963161892359,0.0,0.06254083169574957
554,-1357.4594726562502,1357.4594726562502,0.0,0.062228127537270826
555,-1475.5276692708335,1475.5276692708335,0.0,0.06191698689958447
556,-1443.40625,1443.40625,0.0,0.061607401965086545
557,-1389.5312500000002,1384.5312500000002,5.0,0.06129936495526111
558,-1523.375,1523.375,0.0,0.0609928681304848
559,-1389.2552083333335,1389.2552083333335,0.0,0.060687903789832374
560,-1230.875,1230.875,0.0,0.06038446427088321
561,-1670.9999999999998,1670.9999999999998,0.0,0.06008254194952879
562,-1354.5,1354.5,0.0,0.05978212923978115
563,-1359.5624999999998,1359.5624999999998,0.0,0.05948321859358224
564,-1508.9340277777776,1508.9340277777776,0.0,0.05918580250061433
565,-1466.5,1466.5,0.0,0.058889873488111255
566,-1415.7890625,1415.7890625,0.0,0.058595424120670696
567,-1481.75,1481.75,0.0,0.05830244700006734
568,-1596.9800438418285,1596.9800438418285,0.0,0.058010934765067
569,-1536.079645741996,1536.079645741996,0.0,0.05772088009124167
570,-1338.0937499999995,1338.0937499999995,0.0,0.05743227569078546
571,-1413.1814056679057,1413.1814056679057,0.0,0.05714511431233153
572,-1457.125,1457.125,0.0,0.05685938874076987
573,-1353.4023437499998,1342.4023437499998,11.0,0.056575091797066025
574,-1545.6944444444446,1545.6944444444446,0.0,0.056292216338080694
575,-1266.2641059027776,1266.2641059027776,0.0,0.05601075525639029
576,-1404.5625000000002,1404.5625000000002,0.0,0.05573070148010834
577,-1511.8125000000005,1511.8125000000005,0.0,0.0554520479727078
578,-1308.6875,1308.6875,0.0,0.05517478773284426
579,-1608.7044270833333,1608.7044270833333,0.0,0.05489891379418004
580,-1449.7723654671568,1449.7723654671568,0.0,0.05462441922520914
581,-1352.0370370370372,1352.0370370370372,0.0,0.0543512971290831
582,-1355.9999999999998,1355.9999999999998,0.0,0.05407954064343768
583,-1386.9999999999995,1386.9999999999995,0.0,0.05380914294022049
584,-1331.5757378472224,1331.5757378472224,0.0,0.05354009722551939
585,-1462.8124999999998,1462.8124999999998,0.0,0.05327239673939179
586,-1499.5000000000005,1499.5000000000005,0.0,0.053006034755694834
587,-1448.699182303784,1448.699182303784,0.0,0.052741004581916356
588,-1538.4375,1538.4375,0.0,0.052477299559006776
589,-1376.44140625,1376.44140625,0.0,0.052214913061211746
590,-1326.9843750000002,1326.9843750000002,0.0,0.05195383849590569
591,-1357.9999999999995,1357.9999999999995,0.0,0.05169406930342616
592,-1445.7331542968757,1445.7331542968757,0.0,0.05143559895690903
593,-1530.3749999999995,1530.3749999999995,0.0,0.051178420962124486
594,-1524.0000000000005,1524.0000000000005,0.0,0.05092252885731386
595,-1502.0130208333333,1495.0130208333333,7.0,0.05066791621302729
596,-1405.01318359375,1405.01318359375,0.0,0.05041457663196215
597,-1427.0,1427.0,0.0,0.050162503748802344
598,-1351.2407302150023,1349.2407302150023,2.0,0.049911691230058335
599,-1290.5416666666667,1290.5416666666667,0.0,0.04966213277390804
600,-1279.0000000000002,1279.0000000000002,0.0,0.0494138221100385
601,-1380.0000000000002,1380.0000000000002,0.0,0.04916675299948831
602,-1640.5528294363144,1640.5528294363144,0.0,0.04892091923449087
603,-1468.622273763021,1468.622273763021,0.0,0.04867631463831842
604,-1573.9218749999995,1571.9218749999995,2.0,0.048432933065126825
605,-1487.638888888889,1487.638888888889,0.0,0.048190768399801194
606,-1442.214988425926,1442.214988425926,0.0,0.04794981455780219
607,-1509.5675455729165,1502.5675455729165,7.0,0.04771006548501318
608,-1444.6929012345674,1444.6929012345674,0.0,0.047471515157588115
609,-1370.4532099564867,1370.4532099564867,0.0,0.047234157581800176
610,-1336.267293898626,1336.267293898626,0.0,0.046997986793891174
611,-1389.8654972712204,1389.8654972712204,0.0,0.04676299685992172
612,-1475.3315972222224,1475.3315972222224,0.0,0.04652918187562211
613,-1728.9843750000002,1728.9843750000002,0.0,0.046296535966244
614,-1478.1006944444446,1478.1006944444446,0.0,0.046065053286412784
615,-1547.9999999999998,1547.9999999999998,0.0,0.04583472801998072
616,-1465.25,1465.25,0.0,0.045605554379880814
617,-1402.0,1396.0,6.0,0.04537752660798141
618,-1170.9999999999995,1170.9999999999995,0.0,0.0451506389749415
619,-1602.3333333333335,1602.3333333333335,0.0,0.044924885780066794
620,-1440.5993923611113,1440.5993923611113,0.0,0.04470026135116646
621,-1561.5098809136282,1561.5098809136282,0.0,0.04447676004441063
622,-1443.8931274414065,1443.8931274414065,0.0,0.04425437624418858
623,-1500.329861111111,1500.329861111111,0.0,0.04403310436296763
624,-1337.2029201887196,1337.2029201887196,0.0,0.043812938841152796
625,-1515.125,1515.125,0.0,0.04359387414694703
626,-1560.8212687174478,1560.8212687174478,0.0,0.043375904776212296
627,-1319.0000000000002,1319.0000000000002,0.0,0.043159025252331236
628,-1241.2703791498664,1241.2703791498664,0.0,0.04294323012606958
629,-1447.375,1447.375,0.0,0.04272851397543923
630,-1433.6788194444446,1430.6788194444446,3.0,0.04251487140556204
631,-1441.3006365740741,1441.3006365740741,0.0,0.04230229704853423
632,-1456.9999999999998,1456.9999999999998,0.0,0.04209078556329156
633,-1626.4891357421877,1626.4891357421877,0.0,0.0418803316354751
634,-1283.6875000000007,1283.6875000000007,0.0,0.041670929977297724
635,-1264.603020744159,1264.603020744159,0.0,0.04146257532741124
636,-1555.1875000000002,1555.1875000000002,0.0,0.04125526245077418
637,-1253.645833333333,1253.645833333333,0.0,0.04104898613852031
638,-1427.6287434895833,1426.6287434895833,1.0,0.04084374120782771
639,-1484.0743634259259,1484.0743634259259,0.0,0.04063952250178857
640,-1437.0000000000005,1437.0000000000005,0.0,0.04043632488927963
641,-1371.9791666666667,1371.9791666666667,0.0,0.04023414326483323
642,-1388.974650065104,1388.974650065104,0.0,0.040032972548509065
643,-1536.75,1536.75,0.0,0.03983280768576652
644,-1363.2989784418544,1363.2989784418544,0.0,0.03963364364733769
645,-1610.0000000000002,1610.0000000000002,0.0,0.039435475429100995
646,-1454.7500000000007,1454.7500000000007,0.0,0.03923829805195549
647,-1357.2069589120367,1357.2069589120367,0.0,0.03904210656169572
648,-1584.9573567708335,1584.9573567708335,0.0,0.03884689602888724
649,-1393.0000000000002,1393.0000000000002,0.0,0.0386526615487428
650,-1350.9044596354167,1350.9044596354167,0.0,0.03845939824099909
651,-1367.9412019062966,1367.9412019062966,0.0,0.03826710124979409
652,-1310.375,1310.375,0.0,0.038075765743545126
653,-1538.613850911458,1538.613850911458,0.0,0.0378853869148274
654,-1579.75,1579.75,0.0,0.03769595998025326
655,-1271.0,1271.0,0.0,0.03750748018035199
656,-1663.0,1663.0,0.0,0.037319942779450235
657,-1497.8162216522073,1497.8162216522073,0.0,0.037133343065552986
658,-1281.8200954861113,1281.8200954861113,0.0,0.03694767635022522
659,-1529.7803954148944,1529.7803954148944,0.0,0.036762937968474095
660,-1319.583333333333,1316.583333333333,3.0,0.03657912327863173
661,-1493.2669791390379,1493.2669791390379,0.0,0.036396227662238566
662,-1493.75,1493.75,0.0,0.03621424652392737
663,-1350.129842122396,1349.129842122396,1.0,0.036033175291307735
664,-1446.9531249999998,1442.9531249999998,4.0,0.03585300941485119
665,-1547.7500000000002,1547.7500000000002,0.0,0.035673744367776934
666,-1524.3081868489578,1524.3081868489578,0.0,0.03549537564593805
667,-1355.4375000000007,1355.4375000000007,0.0,0.035317898767708356
668,-1448.0000000000007,1448.0000000000007,0.0,0.03514130927386981
669,-1513.9121093749998,1513.9121093749998,0.0,0.03496560272750046
670,-1408.0,1408.0,0.0,0.03479077471386296
671,-1560.7968749999998,1560.7968749999998,0.0,0.03461682084029365
672,-1345.4166666666665,1345.4166666666665,0.0,0.034443736736092176
673,-1447.765624999999,1447.765624999999,0.0,0.034271518052411715
674,-1668.1458333333333,1668.1458333333333,0.0,0.034100160462149656
675,-1343.098090277778,1343.098090277778,0.0,0.03392965965983891
676,-1471.0000000000002,1471.0000000000002,0.0,0.033760011361539714
677,-1372.8466059979926,1372.8466059979926,0.0,0.03359121130473201
678,-1400.6328125000002,1400.6328125000002,0.0,0.033423255248208356
679,-1253.78125,1253.78125,0.0,0.03325613897196732
680,-1487.33203125,1476.33203125,11.0,0.03308985827710748
681,-1479.05589359502,1479.05589359502,0.0,0.032924408985721944
682,-1463.7499999999998,1463.7499999999998,0.0,0.03275978694079333
683,-1411.7500000000002,1411.7500000000002,0.0,0.032595988006089364
684,-1345.3671875,1345.3671875,0.0,0.032433008066058915
685,-1430.1909722222217,1430.1909722222217,0.0,0.03227084302572862
686,-1343.290008544922,1343.290008544922,0.0,0.032109488810599975
687,-1597.0,1597.0,0.0,0.031948941366546975
688,-1599.0000000000002,1599.0000000000002,0.0,0.03178919665971424
689,-1544.9609375,1544.9609375,0.0,0.03163025067641567
690,-1463.0000000000005,1463.0000000000005,0.0,0.03147209942303359
691,-1463.1249999999998,1463.1249999999998,0.0,0.03131473892591842
692,-1425.9613420168562,1425.9613420168562,0.0,0.031158165231288826
693,-1352.1041666666667,1352.1041666666667,0.0,0.03100237440513238
694,-1489.0000000000005,1489.0000000000005,0.0,0.030847362533106718
695,-1611.9687500000002,1611.9687500000002,0.0,0.030693125720441184
696,-1337.9880144614492,1337.9880144614492,0.0,0.030539660091838977
697,-1546.1232253436992,1546.1232253436992,0.0,0.03038696179137978
698,-1415.503952026367,1415.503952026367,0.0,0.030235026982422884
699,-1268.0,1268.0,0.0,0.030083851847510768
700,-1313.5812893620246,1313.5812893620246,0.0,0.029933432588273214
701,-1420.0000000000002,1420.0000000000002,0.0,0.029783765425331846
702,-1331.80859375,1331.80859375,0.0,0.029634846598205186
703,-1416.0984489597217,1416.0984489597217,0.0,0.02948667236521416
704,-1395.0193854437932,1395.0193854437932,0.0,0.029339239003388088
705,-1151.9459053699861,1145.9459053699861,6.0,0.029192542808371146
706,-1548.6666666666665,1548.6666666666665,0.0,0.02904658009432929
707,-1453.4442933949913,1453.4442933949913,0.0,0.028901347193857643
708,-1384.665605224945,1384.665605224945,0.0,0.028756840457888354
709,-1523.614725112915,1517.614725112915,6.0,0.02861305625559891
710,-1536.633056640625,1536.633056640625,0.0,0.028469990974320916
711,-1464.3090277777774,1464.3090277777774,0.0,0.02832764101944931
712,-1305.8693949381513,1305.8693949381513,0.0,0.028186002814352063
713,-1631.7431647178614,1631.7431647178614,0.0,0.0280450728002803
714,-1417.0,1417.0,0.0,0.0279048474362789
715,-1122.6650897890775,1122.6650897890775,0.0,0.027765323199097504
716,-1240.7338542270438,1240.7338542270438,0.0,0.027626496583102015
717,-1453.106689453125,1453.106689453125,0.0,0.027488364100186506
718,-1286.36708107861,1286.36708107861,0.0,0.027350922279685573
719,-1343.348958333333,1343.348958333333,0.0,0.027214167668287145
720,-1421.0000000000005,1413.0000000000005,8.0,0.02707809682994571
721,-1355.7803819444441,1355.7803819444441,0.0,0.02694270634579598
722,-1538.3281249999998,1538.3281249999998,0.0,0.026807992814067
723,-1433.5392252604167,1433.5392252604167,0.0,0.026673952849996664
724,-1562.9409722222224,1562.9409722222224,0.0,0.02654058308574668
725,-1453.4375,1453.4375,0.0,0.026407880170317945
726,-1473.9374999999998,1473.9374999999998,0.0,0.026275840769466357
727,-1317.0,1317.0,0.0,0.026144461565619025
728,-1526.90625,1526.90625,0.0,0.02601373925779093
729,-1573.0013020833333,1573.0013020833333,0.0,0.025883670561501974
730,-1470.1843894675924,1470.1843894675924,0.0,0.025754252208694463
731,-1644.3750000000002,1644.3750000000002,0.0,0.02562548094765099
732,-1513.140625,1513.140625,0.0,0.025497353542912736
733,-1613.8124999999998,1613.8124999999998,0.0,0.02536986677519817
734,-1484.0000000000002,1484.0000000000002,0.0,0.02524301744132218
735,-1291.694875237383,1291.694875237383,0.0,0.025116802354115567
736,-1619.0784505208333,1619.0784505208333,0.0,0.024991218342344988
737,-1459.0,1459.0,0.0,0.024866262250633264
738,-1466.2567274305559,1466.2567274305559,0.0,0.024741930939380097
739,-1514.5534713179973,1514.5534713179973,0.0,0.024618221284683196
740,-1490.3167961968315,1490.3167961968315,0.0,0.02449513017825978
741,-1325.4375,1325.4375,0.0,0.02437265452736848
742,-1269.7664144661635,1269.7664144661635,0.0,0.024250791254731636
743,-1266.6364293981478,1266.6364293981478,0.0,0.024129537298457977
744,-1500.775616208712,1500.775616208712,0.0,0.024008889611965685
745,-1271.1537483121147,1271.1537483121147,0.0,0.023888845163905856
746,-1444.0109337700742,1444.0109337700742,0.0,0.023769400938086327
747,-1429.6388888888891,1429.6388888888891,0.0,0.023650553933395897
748,-1483.1953124999998,1483.1953124999998,0.0,0.023532301163728918
749,-1325.09375,1325.09375,0.0,0.023414639657910272
750,-1395.3107638888887,1395.3107638888887,0.0,0.023297566459620722
751,-1378.0,1378.0,0.0,0.023181078627322618
752,-1515.5,1515.5,0.0,0.023065173234186005
753,-1408.4999999999998,1408.4999999999998,0.0,0.022949847368015076
754,-1412.4296874999998,1412.4296874999998,0.0,0.022835098131175
755,-1460.6729634602862,1460.6729634602862,0.0,0.022720922640519125
756,-1320.4062500000005,1320.4062500000005,0.0,0.02260731802731653
757,-1478.1351273148152,1478.1351273148152,0.0,0.022494281437179946
758,-1556.6399739583333,1556.6399739583333,0.0,0.022381810029994047
759,-1414.0,1414.0,0.0,0.022269900979844076
760,-1445.921875,1441.921875,4.0,0.022158551474944856
761,-1405.25,1405.25,0.0,0.022047758717570132
762,-1445.3708428276907,1445.3708428276907,0.0,0.021937519923982282
763,-1276.5625,1276.5625,0.0,0.021827832324362372
764,-1353.6805555555554,1353.6805555555554,0.0,0.02171869316274056
765,-1303.076224644979,1303.076224644979,0.0,0.021610099696926857
766,-1574.9999999999998,1569.9999999999998,5.0,0.021502049198442223
767,-1409.9999999999998,1409.9999999999998,0.0,0.021394538952450012
768,-1446.1321840639469,1446.1321840639469,0.0,0.02128756625768776
769,-1258.9999999999995,1258.9999999999995,0.0,0.021181128426399323
770,-1437.6731035091254,1435.6731035091254,2.0,0.021075222784267326
771,-1350.5002729627822,1350.5002729627822,0.0,0.020969846670345987
772,-1209.2499999999998,1209.2499999999998,0.0,0.020864997436994256
773,-1381.7143132716042,1381.7143132716042,0.0,0.020760672449809284
774,-1383.9999999999998,1382.9999999999998,1.0,0.020656869087560238
775,-1498.5,1493.5,5.0,0.020553584742122436
776,-1418.6315104166665,1418.6315104166665,0.0,0.020450816818411825
777,-1585.0000000000002,1585.0000000000002,0.0,0.020348562734319765
778,-1327.9999999999998,1327.9999999999998,0.0,0.020246819920648168
779,-1488.4973958333333,1488.4973958333333,0.0,0.020145585821044927
780,-1465.3125000000002,1465.3125000000002,0.0,0.020044857891939702
781,-1347.6666666666665,1347.6666666666665,0.0,0.019944633602480003
782,-1278.7499999999998,1278.7499999999998,0.0,0.019844910434467605
783,-1426.3125,1426.3125,0.0,0.019745685882295267
784,-1367.076904296875,1367.076904296875,0.0,0.01964695745288379
785,-1368.0,1368.0,0.0,0.01954872266561937
786,-1278.5657208760579,1278.5657208760579,0.0,0.019450979052291272
787,-1388.4999999999998,1388.4999999999998,0.0,0.019353724157029815
788,-1568.0,1568.0,0.0,0.019256955536244666
789,-1457.0378689236118,1457.0378689236118,0.0,0.019160670758563442
790,-1411.5,1411.5,0.0,0.019064867404770626
791,-1500.8326715562082,1500.8326715562082,0.0,0.018969543067746772
792,-1451.8125,1451.8125,0.0,0.018874695352408037
793,-1517.0,1517.0,0.0,0.018780321875645996
794,-1448.4583333333333,1448.4583333333333,0.0,0.018686420266267767
795,-1271.0000000000002,1271.0000000000002,0.0,0.018592988164936427
796,-1318.0,1318.0,0.0,0.018500023224111744
797,-1439.4375000000002,1439.4375000000002,0.0,0.018407523107991184
798,-1436.705078125,1436.705078125,0.0,0.01831548549245123
799,-1456.6265309651692,1456.6265309651692,0.0,0.018223908064988973
800,-1413.862551364555,1413.862551364555,0.0,0.018132788524664028
801,-1491.1354166666665,1491.1354166666665,0.0,0.018042124582040707
802,-1542.5,1542.5,0.0,0.017951913959130504
803,-1426.0000000000005,1426.0000000000005,0.0,0.01786215438933485
804,-1476.4999999999998,1476.4999999999998,0.0,0.017772843617388175
805,-1469.0000000000002,1469.0000000000002,0.0,0.017683979399301233
806,-1389.0,1389.0,0.0,0.017595559502304726
807,-1393.9010416666667,1393.9010416666667,0.0,0.0175075817047932
808,-1303.404183574651,1303.404183574651,0.0,0.017420043796269234
809,-1409.1290893554688,1409.1290893554688,0.0,0.017332943577287888
810,-1435.3333333333328,1435.3333333333328,0.0,0.01724627885940145
811,-1457.2053830653056,1457.2053830653056,0.0,0.017160047465104442
812,-1435.7500000000002,1435.7500000000002,0.0,0.01707424722777892
813,-1492.0000000000005,1492.0000000000005,0.0,0.016988875991640028
814,-1299.0000000000007,1299.0000000000007,0.0,0.016903931611681827
815,-1540.9999999999995,1540.9999999999995,0.0,0.01681941195362342
816,-1474.9999999999998,1474.9999999999998,0.0,0.016735314893855303
817,-1426.889485677083,1426.889485677083,0.0,0.016651638319386028
818,-1407.5000000000002,1407.5000000000002,0.0,0.0165683801277891
819,-1430.3499581136814,1428.3499581136814,2.0,0.016485538227150154
820,-1454.2343749999998,1454.2343749999998,0.0,0.0164031105360144
821,-1342.0625000000002,1342.0625000000002,0.0,0.01632109498333433
822,-1348.030807495117,1348.030807495117,0.0,0.016239489508417658
823,-1445.0,1445.0,0.0,0.01615829206087557
824,-1312.388888888889,1312.388888888889,0.0,0.01607750060057119
825,-1583.7500000000002,1583.7500000000002,0.0,0.015997113097568336
826,-1567.0000000000005,1567.0000000000005,0.0,0.015917127532080494
827,-1520.0950972945598,1520.0950972945598,0.0,0.01583754189442009
828,-1426.43359375,1426.43359375,0.0,0.01575835418494799
829,-1479.6367187500007,1479.6367187500007,0.0,0.01567956241402325
830,-1503.6979166666667,1503.6979166666667,0.0,0.015601164601953134
831,-1428.25,1428.25,0.0,0.015523158778943369
832,-1372.0,1372.0,0.0,0.015445542985048652
833,-1490.5220029089185,1490.5220029089185,0.0,0.015368315270123408
834,-1358.3208410412897,1358.3208410412897,0.0,0.01529147369377279
835,-1451.9812210452405,1451.9812210452405,0.0,0.015215016325303928
836,-1410.666666666667,1410.666666666667,0.0,0.015138941243677408
837,-1457.1357060185187,1457.1357060185187,0.0,0.01506324653745902
838,-1470.6093749999998,1470.6093749999998,0.0,0.014987930304771725
839,-1443.1732042100698,1443.1732042100698,0.0,0.014912990653247866
840,-1387.3671875000007,1387.3671875000007,0.0,0.014838425699981627
841,-1475.524101359977,1475.524101359977,0.0,0.01476423357148172
842,-1303.3750000000002,1303.3750000000002,0.0,0.014690412403624311
843,-1337.0772569444443,1337.0772569444443,0.0,0.01461696034160619
844,-1421.1666666666667,1421.1666666666667,0.0,0.014543875539898159
845,-1393.8541666666665,1393.8541666666665,0.0,0.014471156162198668
846,-1470.416666666667,1470.416666666667,0.0,0.014398800381387675
847,-1415.0000000000002,1415.0000000000002,0.0,0.014326806379480736
848,-1463.4999999999995,1463.4999999999995,0.0,0.014255172347583332
849,-1389.118998400867,1389.118998400867,0.0,0.014183896485845416
850,-1336.5000000000002,1336.5000000000002,0.0,0.014112977003416188
851,-1411.0625000000002,1411.0625000000002,0.0,0.014042412118399107
852,-1485.8124999999998,1485.8124999999998,0.0,0.013972200057807112
853,-1396.9999999999998,1396.9999999999998,0.0,0.013902339057518077
854,-1567.2500000000002,1560.2500000000002,7.0,0.013832827362230486
855,-1440.5625000000002,1440.5625000000002,0.0,0.013763663225419333
856,-1315.0,1315.0,0.0,0.013694844909292236
857,-1402.6874999999998,1402.6874999999998,0.0,0.013626370684745774
858,-1414.265268092963,1414.265268092963,0.0,0.013558238831322046
859,-1486.8881835937493,1486.8881835937493,0.0,0.013490447637165436
860,-1532.0175781250002,1532.0175781250002,0.0,0.013422995398979608
861,-1475.378498783818,1475.378498783818,0.0,0.01335588042198471
862,-1475.0,1475.0,0.0,0.013289101019874787
